ID,Channel,Purchases
6340407,Catalog,1
851744,Catalog,5
3043691,Catalog,4
7633150,Catalog,2
14883174,Catalog,1
12326768,Catalog,0
1879783,Catalog,0
7338257,Catalog,0
6651541,Catalog,4
16143607,Catalog,0
6348611,Catalog,1
11575784,Catalog,0
11593198,Catalog,5
6128534,Catalog,0
1606724,Catalog,3
10228014,Catalog,8
13508580,Catalog,0
328047,Catalog,1
572157,Catalog,1
8868713,Catalog,3
2046312,Catalog,1
12545888,Catalog,1
6660915,Catalog,0
16475658,Catalog,0
7261098,Catalog,1
15004445,Catalog,4
1934006,Catalog,1
9652504,Catalog,0
14564344,Catalog,6
5348423,Catalog,1
6485976,Catalog,2
2010175,Catalog,4
5878169,Catalog,3
11595447,Catalog,0
3922890,Catalog,5
3576514,Catalog,4
4760587,Catalog,2
5748289,Catalog,1
3982775,Catalog,2
3226926,Catalog,1
14785406,Catalog,5
800753,Catalog,2
14444777,Catalog,1
8511999,Catalog,3
8360811,Catalog,1
6695229,Catalog,0
12531372,Catalog,3
12212128,Catalog,0
11149002,Catalog,3
4541243,Catalog,1
10018461,Catalog,1
5141778,Catalog,0
6493376,Catalog,0
5610918,Catalog,0
12737616,Catalog,0
6919898,Catalog,4
7856427,Catalog,2
12911195,Catalog,4
8250786,Catalog,0
12295214,Catalog,7
13598632,Catalog,0
16136925,Catalog,0
10524279,Catalog,0
7229600,Catalog,0
7710030,Catalog,2
13560961,Catalog,2
5087921,Catalog,1
8047763,Catalog,0
767513,Catalog,6
11453139,Catalog,4
6704974,Catalog,2
14487434,Catalog,0
7966003,Catalog,0
10950500,Catalog,7
14530398,Catalog,0
10368924,Catalog,5
8557844,Catalog,4
15752591,Catalog,4
9470710,Catalog,1
3848376,Catalog,0
13331979,Catalog,4
2588453,Catalog,2
4825743,Catalog,1
13855054,Catalog,0
6193625,Catalog,0
1784864,Catalog,0
3534394,Catalog,2
5072126,Catalog,2
12182037,Catalog,0
8036937,Catalog,1
475515,Catalog,1
3632864,Catalog,1
4291783,Catalog,1
2348334,Catalog,5
6127432,Catalog,2
11668974,Catalog,0
13976904,Catalog,6
10710031,Catalog,2
16335824,Catalog,7
14083889,Catalog,1
3208776,Catalog,0
1636454,Catalog,2
5974740,Catalog,0
5581051,Catalog,4
15308427,Catalog,5
1680626,Catalog,0
13063411,Catalog,0
10141050,Catalog,2
4045034,Catalog,1
12260742,Catalog,1
5863095,Catalog,0
2451501,Catalog,1
13175644,Catalog,0
11265756,Catalog,3
3948409,Catalog,1
3679280,Catalog,0
1900998,Catalog,4
8422656,Catalog,4
14415230,Catalog,3
6018358,Catalog,1
6441616,Catalog,4
15098632,Catalog,0
16374844,Catalog,4
11082278,Catalog,0
3784068,Catalog,1
5381521,Catalog,1
6080614,Catalog,0
5821718,Catalog,1
1562338,Catalog,1
7649410,Catalog,2
16230947,Catalog,0
2465862,Catalog,2
14205987,Catalog,1
8535608,Catalog,4
6716834,Catalog,9
4802727,Catalog,4
110672,Catalog,8
8592043,Catalog,0
5319124,Catalog,6
16135656,Catalog,0
12796472,Catalog,2
3435466,Catalog,1
9318185,Catalog,3
575807,Catalog,1
243926,Catalog,0
8454427,Catalog,2
7828871,Catalog,0
11271200,Catalog,1
13925902,Catalog,6
16380658,Catalog,1
9215774,Catalog,6
16446982,Catalog,4
4718271,Catalog,9
2418684,Catalog,1
1138094,Catalog,0
16470070,Catalog,6
3637901,Catalog,3
13822723,Catalog,3
13972514,Catalog,2
16057875,Catalog,2
13210033,Catalog,2
11741091,Catalog,0
9981255,Catalog,1
8358413,Catalog,0
1066927,Catalog,1
15046727,Catalog,2
9793746,Catalog,2
12038008,Catalog,8
4613476,Catalog,0
8350493,Catalog,0
226164,Catalog,3
4115471,Catalog,3
3667786,Catalog,0
14995262,Catalog,0
5202978,Catalog,2
6898743,Catalog,1
6359843,Catalog,2
12919968,Catalog,10
6518971,Catalog,12
8298002,Catalog,8
14429879,Catalog,1
1049793,Catalog,7
5913500,Catalog,0
4849281,Catalog,0
16661855,Catalog,0
8628796,Catalog,0
9488018,Catalog,3
4536274,Catalog,2
3596597,Catalog,4
1034327,Catalog,4
4840229,Catalog,0
8968021,Catalog,2
6793261,Catalog,0
5425659,Catalog,1
7008534,Catalog,1
754672,Catalog,3
8582695,Catalog,1
7617113,Catalog,0
3778045,Catalog,0
8655433,Catalog,0
9956461,Catalog,0
1825164,Catalog,3
5287198,Catalog,0
8909449,Catalog,2
10677683,Catalog,0
3818179,Catalog,2
11393336,Catalog,0
3839265,Catalog,1
5607262,Catalog,1
12272330,Catalog,1
13660357,Catalog,2
4318140,Catalog,0
8224852,Catalog,4
15775380,Catalog,4
11610576,Catalog,1
11890721,Catalog,1
10273143,Catalog,0
10866395,Catalog,0
3455664,Catalog,2
14981172,Catalog,2
16715001,Catalog,10
6392867,Catalog,1
1281573,Catalog,5
13429907,Catalog,4
1535023,Catalog,1
12078414,Catalog,2
15786049,Catalog,8
315134,Catalog,1
1079727,Catalog,2
2316374,Catalog,7
9679011,Catalog,1
4395605,Catalog,4
7648849,Catalog,0
15048091,Catalog,0
4758959,Catalog,3
6635941,Catalog,2
10984305,Catalog,0
2490316,Catalog,3
1840446,Catalog,0
13779619,Catalog,1
13871830,Catalog,1
9593199,Catalog,0
10619179,Catalog,2
11126698,Catalog,4
8186771,Catalog,3
13507241,Catalog,1
14982737,Catalog,0
6682445,Catalog,7
7728162,Catalog,1
2997914,Catalog,1
12879397,Catalog,0
7969507,Catalog,0
1467123,Catalog,4
10739499,Catalog,6
10642412,Catalog,0
316980,Catalog,1
14336207,Catalog,0
4512173,Catalog,1
15345304,Catalog,0
3814566,Catalog,0
13314926,Catalog,2
12221895,Catalog,0
9617752,Catalog,0
3405224,Catalog,2
5603445,Catalog,2
6229366,Catalog,3
7547914,Catalog,2
3590734,Catalog,1
15556280,Catalog,1
13949626,Catalog,2
5373489,Catalog,2
10061862,Catalog,0
8729368,Catalog,1
244178,Catalog,0
8029957,Catalog,2
4953884,Catalog,5
1782599,Catalog,1
11596642,Catalog,1
251725,Catalog,0
12179206,Catalog,1
15281132,Catalog,0
7260849,Catalog,1
4122028,Catalog,0
9535731,Catalog,3
15260522,Catalog,6
12121325,Catalog,3
756211,Catalog,0
204700,Catalog,1
10820059,Catalog,0
6709848,Catalog,4
11523687,Catalog,0
12275625,Catalog,0
14759480,Catalog,1
14991384,Catalog,1
4643176,Catalog,0
2794910,Catalog,1
8729407,Catalog,1
3627311,Catalog,0
10320066,Catalog,0
4284203,Catalog,2
5514319,Catalog,2
15788234,Catalog,0
1645978,Catalog,4
14243243,Catalog,2
3923224,Catalog,1
4321163,Catalog,2
1770954,Catalog,0
11292898,Catalog,0
6382890,Catalog,3
5935888,Catalog,4
11588007,Catalog,3
1914337,Catalog,1
14635604,Catalog,1
289026,Catalog,0
6372360,Catalog,2
10236853,Catalog,2
2550757,Catalog,0
4314360,Catalog,3
1863117,Catalog,5
2838168,Catalog,9
8287311,Catalog,1
15091702,Catalog,11
658490,Catalog,2
14018608,Catalog,0
1678099,Catalog,2
6699260,Catalog,2
315326,Catalog,7
9074490,Catalog,0
4603142,Catalog,0
8965349,Catalog,1
12169235,Catalog,0
1858884,Catalog,1
12827105,Catalog,2
9569621,Catalog,4
10888769,Catalog,2
3857879,Catalog,0
12605191,Catalog,4
8463183,Catalog,4
3583155,Catalog,1
14662507,Catalog,0
8281120,Catalog,7
10965057,Catalog,6
12680223,Catalog,2
15630744,Catalog,0
3487807,Catalog,4
11200100,Catalog,1
9740699,Catalog,1
9122864,Catalog,0
15382879,Catalog,1
6436995,Catalog,0
13568230,Catalog,6
4697005,Catalog,1
14777740,Catalog,6
262929,Catalog,0
13192489,Catalog,1
15322711,Catalog,3
2957968,Catalog,0
5748561,Catalog,10
8486718,Catalog,4
4854305,Catalog,4
9478183,Catalog,1
11098027,Catalog,0
921904,Catalog,0
16393102,Catalog,0
4855495,Catalog,1
8676498,Catalog,2
473316,Catalog,0
6659692,Catalog,4
10450070,Catalog,6
221113,Catalog,3
6193412,Catalog,1
797137,Catalog,1
13531877,Catalog,1
11685806,Catalog,0
8921323,Catalog,2
9574753,Catalog,0
10757183,Catalog,2
11156460,Catalog,0
10964196,Catalog,1
5286155,Catalog,3
16107803,Catalog,4
10024123,Catalog,1
13426375,Catalog,0
9584114,Catalog,0
6852986,Catalog,1
9296946,Catalog,1
10357415,Catalog,1
1437087,Catalog,2
5453647,Catalog,0
8541721,Catalog,3
9708059,Catalog,5
9807441,Catalog,1
14451236,Catalog,1
13846912,Catalog,4
9117877,Catalog,1
13902125,Catalog,2
9523386,Catalog,0
14973612,Catalog,1
4928853,Catalog,1
15878268,Catalog,4
8911186,Catalog,3
204642,Catalog,4
8993179,Catalog,6
3852799,Catalog,3
2914764,Catalog,1
2961541,Catalog,8
3561730,Catalog,0
14687350,Catalog,0
9512048,Catalog,2
568907,Catalog,0
15930740,Catalog,3
8054706,Catalog,2
9437114,Catalog,6
2418734,Catalog,0
11586218,Catalog,0
14081972,Catalog,9
3032210,Catalog,1
12655582,Catalog,0
10476686,Catalog,1
4987379,Catalog,1
9992121,Catalog,0
716618,Catalog,5
1811704,Catalog,3
2691222,Catalog,7
4387085,Catalog,2
509354,Catalog,2
5881626,Catalog,0
4541622,Catalog,5
11010340,Catalog,0
6602170,Catalog,3
5390369,Catalog,0
7343358,Catalog,2
15096618,Catalog,1
3464902,Catalog,2
2210429,Catalog,0
128204,Catalog,3
2560591,Catalog,1
6513400,Catalog,6
10990099,Catalog,4
6717984,Catalog,1
11556414,Catalog,2
11654770,Catalog,0
6221982,Catalog,3
8368332,Catalog,0
11891737,Catalog,3
2049527,Catalog,1
6426316,Catalog,0
14840516,Catalog,6
13710545,Catalog,3
7030720,Catalog,4
1754146,Catalog,1
5772298,Catalog,0
15862869,Catalog,0
7252856,Catalog,1
14786685,Catalog,4
7271133,Catalog,2
9303784,Catalog,1
6771908,Catalog,1
10406215,Catalog,0
4882453,Catalog,2
11797552,Catalog,3
5459634,Catalog,8
7984496,Catalog,1
1291383,Catalog,2
13248541,Catalog,4
7887411,Catalog,1
10602777,Catalog,8
8334295,Catalog,1
12873610,Catalog,4
15521615,Catalog,1
150070,Catalog,1
1860928,Catalog,0
2353045,Catalog,0
12447249,Catalog,0
13665125,Catalog,4
2913696,Catalog,4
12288912,Catalog,1
1535920,Catalog,3
8721568,Catalog,0
10260120,Catalog,1
1323930,Catalog,5
15716314,Catalog,2
5366302,Catalog,0
11354901,Catalog,0
3868134,Catalog,2
12833528,Catalog,0
8115976,Catalog,3
502578,Catalog,1
8043076,Catalog,1
2005584,Catalog,0
740838,Catalog,4
16032252,Catalog,6
15607152,Catalog,0
9643010,Catalog,4
7088481,Catalog,4
1642253,Catalog,0
14151538,Catalog,3
11135580,Catalog,9
8303811,Catalog,1
1758512,Catalog,4
12601197,Catalog,6
2953289,Catalog,1
3177552,Catalog,4
12872266,Catalog,0
12359171,Catalog,1
10911824,Catalog,0
96748,Catalog,0
4476382,Catalog,5
6091352,Catalog,3
1672780,Catalog,0
5593890,Catalog,1
7148588,Catalog,4
5702656,Catalog,1
11092817,Catalog,0
14345491,Catalog,0
12298460,Catalog,4
10022693,Catalog,2
6219911,Catalog,4
1839304,Catalog,0
15078468,Catalog,2
5059101,Catalog,0
13539506,Catalog,3
10820317,Catalog,2
11924141,Catalog,1
7220766,Catalog,1
14734491,Catalog,2
11357246,Catalog,4
13491389,Catalog,1
891835,Catalog,2
3690557,Catalog,3
12071038,Catalog,0
5781496,Catalog,1
11014093,Catalog,1
6045268,Catalog,3
1507648,Catalog,0
1518871,Catalog,3
6347131,Catalog,0
2328403,Catalog,0
385486,Catalog,6
1196842,Catalog,4
9218624,Catalog,2
16104450,Catalog,0
8344549,Catalog,0
11609905,Catalog,1
6836434,Catalog,6
11061497,Catalog,1
10638416,Catalog,2
488220,Catalog,3
15749045,Catalog,2
12373107,Catalog,2
305038,Catalog,2
4181231,Catalog,3
6764278,Catalog,2
10071826,Catalog,3
8184009,Catalog,4
7379403,Catalog,0
16470179,Catalog,1
3813928,Catalog,4
6041104,Catalog,3
4654400,Catalog,1
7952377,Catalog,0
1351292,Catalog,1
16248782,Catalog,4
13604110,Catalog,1
2555563,Catalog,3
837280,Catalog,0
13787304,Catalog,2
9479589,Catalog,1
12593226,Catalog,2
5894281,Catalog,3
7399167,Catalog,0
4718571,Catalog,0
3134161,Catalog,9
5365862,Catalog,2
4429542,Catalog,3
16464125,Catalog,6
9601007,Catalog,4
6027595,Catalog,8
14896019,Catalog,0
8031906,Catalog,2
1086540,Catalog,0
14514102,Catalog,3
11087459,Catalog,2
11293366,Catalog,5
4644296,Catalog,0
421033,Catalog,2
1516607,Catalog,2
3054130,Catalog,0
16715582,Catalog,0
12260483,Catalog,8
5518551,Catalog,1
8048448,Catalog,1
911552,Catalog,0
8862955,Catalog,3
2607297,Catalog,0
13025230,Catalog,8
5205296,Catalog,2
10024065,Catalog,0
14853103,Catalog,0
455936,Catalog,4
12229123,Catalog,1
15629162,Catalog,1
14919668,Catalog,2
16380733,Catalog,0
3632597,Catalog,1
9491676,Catalog,12
6773962,Catalog,0
4990064,Catalog,1
9756538,Catalog,0
10486486,Catalog,0
7676649,Catalog,0
15167098,Catalog,0
2664153,Catalog,3
2954278,Catalog,2
587981,Catalog,1
10645322,Catalog,0
1550160,Catalog,0
13750494,Catalog,0
9812490,Catalog,4
14763468,Catalog,1
10088765,Catalog,3
15023117,Catalog,1
3390707,Catalog,0
7471449,Catalog,3
15352026,Catalog,1
15380896,Catalog,2
16644870,Catalog,1
3744424,Catalog,1
5477531,Catalog,3
5793085,Catalog,1
16556159,Catalog,2
9945409,Catalog,1
2925392,Catalog,6
2641998,Catalog,0
1738316,Catalog,7
10315461,Catalog,2
481839,Catalog,4
4843153,Catalog,0
15266924,Catalog,0
14133725,Catalog,2
5346184,Catalog,3
12524737,Catalog,0
12380991,Catalog,4
10644479,Catalog,0
8935662,Catalog,1
3772925,Catalog,1
5385931,Catalog,0
13176279,Catalog,1
5348527,Catalog,4
4341566,Catalog,4
10425404,Catalog,4
3782302,Catalog,1
16133498,Catalog,2
9191915,Catalog,5
3844870,Catalog,3
16702745,Catalog,1
5043679,Catalog,2
9670380,Catalog,4
8930000,Catalog,1
9627518,Catalog,0
9377450,Catalog,10
4126820,Catalog,1
7280840,Catalog,2
256611,Catalog,6
830546,Catalog,0
12033544,Catalog,2
2551361,Catalog,5
4751064,Catalog,1
11521694,Catalog,0
3066620,Catalog,0
13551723,Catalog,1
6898382,Catalog,3
8867212,Catalog,0
12015346,Catalog,8
3080576,Catalog,0
8675302,Catalog,2
12136989,Catalog,5
9032745,Catalog,2
897049,Catalog,2
1808864,Catalog,0
6367356,Catalog,9
4646167,Catalog,1
7488075,Catalog,4
12695614,Catalog,2
13417337,Catalog,5
8315984,Catalog,1
6263547,Catalog,3
7895838,Catalog,0
14886561,Catalog,6
8341354,Catalog,0
3388198,Catalog,1
12326159,Catalog,5
15244808,Catalog,2
9376807,Catalog,5
1213613,Catalog,1
9204581,Catalog,0
9797192,Catalog,4
4934765,Catalog,1
13940023,Catalog,1
3567945,Catalog,1
9772441,Catalog,0
8408264,Catalog,2
8226956,Catalog,0
7944568,Catalog,0
9018744,Catalog,3
10661071,Catalog,4
14899949,Catalog,0
16639633,Catalog,0
11238237,Catalog,3
13748702,Catalog,1
1890651,Catalog,4
10378713,Catalog,2
16545793,Catalog,0
1849703,Catalog,0
5868777,Catalog,1
5943762,Catalog,5
248451,Catalog,8
6683430,Catalog,1
7674060,Catalog,0
1217007,Catalog,4
6102000,Catalog,1
441773,Catalog,2
5793269,Catalog,1
4291317,Catalog,0
15277468,Catalog,0
8051561,Catalog,0
15722256,Catalog,2
13059040,Catalog,6
3007744,Catalog,0
7689265,Catalog,5
11957483,Catalog,0
4641399,Catalog,2
12922226,Catalog,1
2612391,Catalog,0
941927,Catalog,1
10926533,Catalog,0
14360330,Catalog,1
4521816,Catalog,1
13403899,Catalog,2
5013123,Catalog,1
2883124,Catalog,0
15381300,Catalog,0
2741798,Catalog,0
1573728,Catalog,2
4279430,Catalog,0
14625400,Catalog,3
14421656,Catalog,0
13836084,Catalog,1
5344409,Catalog,1
7147846,Catalog,1
10963247,Catalog,1
10337662,Catalog,0
6639009,Catalog,1
9830699,Catalog,2
9671646,Catalog,2
16323387,Catalog,3
14719455,Catalog,2
732081,Catalog,1
13677979,Catalog,0
8134588,Catalog,0
9102965,Catalog,2
1920079,Catalog,1
14889881,Catalog,9
11873007,Catalog,1
943115,Catalog,2
8409407,Catalog,3
14268291,Catalog,0
710703,Catalog,4
5918388,Catalog,2
5441991,Catalog,0
8640750,Catalog,10
16358545,Catalog,1
3967688,Catalog,6
4265850,Catalog,4
4550560,Catalog,4
13366643,Catalog,10
6162669,Catalog,2
8084406,Catalog,6
154857,Catalog,2
16264606,Catalog,0
6901121,Catalog,2
7105309,Catalog,0
7111175,Catalog,0
6097061,Catalog,2
4716917,Catalog,0
13940560,Catalog,0
3631873,Catalog,1
12816440,Catalog,2
2058478,Catalog,3
7535246,Catalog,1
7026020,Catalog,0
7019059,Catalog,0
1933549,Catalog,0
15261501,Catalog,1
10881316,Catalog,0
9590741,Catalog,2
10591457,Catalog,4
3316467,Catalog,2
11573092,Catalog,2
9234564,Catalog,5
7850492,Catalog,0
7666314,Catalog,0
13083363,Catalog,1
16442398,Catalog,0
14389834,Catalog,3
6845385,Catalog,4
2030407,Catalog,0
10435410,Catalog,2
5797921,Catalog,0
14837850,Catalog,3
12063042,Catalog,1
9397469,Catalog,4
14031531,Catalog,2
11391348,Catalog,0
16149885,Catalog,4
1258299,Catalog,0
10783761,Catalog,0
1283469,Catalog,1
6243487,Catalog,1
1660745,Catalog,1
4874244,Catalog,1
15056741,Catalog,9
5954391,Catalog,1
10543428,Catalog,0
1273372,Catalog,1
14949393,Catalog,4
14828004,Catalog,1
2494855,Catalog,1
15606734,Catalog,0
15256578,Catalog,4
14362531,Catalog,1
7962356,Catalog,0
1168558,Catalog,1
13073096,Catalog,0
15838069,Catalog,4
16669251,Catalog,1
8380599,Catalog,0
16081847,Catalog,0
1758980,Catalog,2
14654203,Catalog,4
12401416,Catalog,0
1410717,Catalog,2
1420047,Catalog,2
192497,Catalog,1
6625274,Catalog,0
13313391,Catalog,3
12882929,Catalog,5
3282490,Catalog,0
3641229,Catalog,1
2970448,Catalog,1
4277437,Catalog,6
3090631,Catalog,4
3332440,Catalog,4
12794059,Catalog,1
15114542,Catalog,0
1189616,Catalog,2
6164217,Catalog,0
11240542,Catalog,5
14492551,Catalog,0
1266359,Catalog,3
16069872,Catalog,2
13422193,Catalog,2
7782421,Catalog,0
15126152,Catalog,2
12502037,Catalog,0
15870166,Catalog,4
8157680,Catalog,3
9932783,Catalog,0
4958364,Catalog,3
2733799,Catalog,5
1465759,Catalog,6
11210731,Catalog,1
12339465,Catalog,0
2073644,Catalog,4
1433052,Catalog,1
10001640,Catalog,0
140052,Catalog,1
1981059,Catalog,2
3596280,Catalog,0
9229357,Catalog,3
4351917,Catalog,2
9277633,Catalog,0
6004977,Catalog,4
9481216,Catalog,0
12564157,Catalog,4
6585655,Catalog,1
15174285,Catalog,3
4113603,Catalog,3
13494904,Catalog,3
10827423,Catalog,1
10088772,Catalog,0
12661437,Catalog,3
9673138,Catalog,1
3748912,Catalog,0
9584795,Catalog,3
4039367,Catalog,3
6654395,Catalog,4
4338507,Catalog,4
6275798,Catalog,1
13311376,Catalog,3
4565029,Catalog,0
1223094,Catalog,5
9501565,Catalog,0
14054749,Catalog,1
3709010,Catalog,5
5649330,Catalog,1
741198,Catalog,7
10714518,Catalog,0
6905338,Catalog,0
13955499,Catalog,12
1439452,Catalog,0
11296802,Catalog,1
8016854,Catalog,11
14424507,Catalog,3
9650749,Catalog,2
10445562,Catalog,8
14046072,Catalog,5
4535358,Catalog,0
5341357,Catalog,0
10642617,Catalog,4
12943922,Catalog,6
8494539,Catalog,1
9730645,Catalog,1
523442,Catalog,2
6587160,Catalog,3
2376666,Catalog,0
12725312,Catalog,0
2438134,Catalog,0
15618154,Catalog,0
3591983,Catalog,1
9841911,Catalog,2
16039188,Catalog,3
1964889,Catalog,0
6981044,Catalog,1
15864990,Catalog,4
3328370,Catalog,3
10017620,Catalog,3
1047902,Catalog,0
16236398,Catalog,0
7903508,Catalog,4
4880837,Catalog,0
3007759,Catalog,1
3393698,Catalog,0
8631579,Catalog,2
3578464,Catalog,1
10991927,Catalog,4
11689668,Catalog,0
5932890,Catalog,0
9082171,Catalog,0
11000077,Catalog,1
15532478,Catalog,9
3925821,Catalog,0
2472997,Catalog,1
13559736,Catalog,4
5971490,Catalog,2
8257571,Catalog,0
2132165,Catalog,0
5459988,Catalog,0
7439899,Catalog,0
11867147,Catalog,0
1467730,Catalog,0
8469875,Catalog,0
1149644,Catalog,2
11667096,Catalog,0
11526275,Catalog,1
13006252,Catalog,4
6581528,Catalog,1
5685192,Catalog,2
7152321,Catalog,1
14296801,Catalog,2
3785297,Catalog,1
14351477,Catalog,2
5183347,Catalog,0
14631664,Catalog,0
4508702,Catalog,3
15000495,Catalog,1
3366308,Catalog,1
16123325,Catalog,0
9225499,Catalog,1
4125321,Catalog,6
780070,Catalog,0
11670331,Catalog,9
9982244,Catalog,5
16492827,Catalog,1
2124162,Catalog,1
2749336,Catalog,3
15185096,Catalog,0
8517848,Catalog,0
310833,Catalog,0
1390547,Catalog,2
15088492,Catalog,0
15150028,Catalog,0
10614555,Catalog,3
16349470,Catalog,2
1016122,Catalog,3
3324144,Catalog,0
15216131,Catalog,3
4860039,Catalog,1
13144561,Catalog,3
1240509,Catalog,2
2799402,Catalog,0
9250778,Catalog,1
15210328,Catalog,1
7707541,Catalog,7
16120127,Catalog,1
16494724,Catalog,1
2324413,Catalog,3
9694411,Catalog,3
13539918,Catalog,0
8470881,Catalog,2
6071340,Catalog,6
10397947,Catalog,1
14335074,Catalog,0
2641795,Catalog,5
11201713,Catalog,2
7255868,Catalog,1
7033918,Catalog,0
6896279,Catalog,4
423107,Catalog,1
2817581,Catalog,3
14788810,Catalog,6
16184215,Catalog,0
2277176,Catalog,1
5733263,Catalog,2
8829977,Catalog,1
15017767,Catalog,0
12010422,Catalog,1
5554098,Catalog,3
11626529,Catalog,0
11622965,Catalog,7
12277380,Catalog,1
13437832,Catalog,1
13842606,Catalog,1
9486750,Catalog,0
13742893,Catalog,2
11064740,Catalog,0
4382804,Catalog,1
2359412,Catalog,1
11090059,Catalog,4
4107631,Catalog,1
14263521,Catalog,4
8487448,Catalog,4
5912719,Catalog,5
1979368,Catalog,4
14106716,Catalog,2
6808372,Catalog,0
10296443,Catalog,11
3262310,Catalog,1
13674852,Catalog,1
6668311,Catalog,1
8972938,Catalog,1
8382624,Catalog,0
5320362,Catalog,2
11464088,Catalog,0
8326787,Catalog,3
3827651,Catalog,9
1889474,Catalog,0
7205186,Catalog,0
12480746,Catalog,2
13261734,Catalog,0
4235220,Catalog,0
11070251,Catalog,1
2234703,Catalog,0
12627453,Catalog,7
7872385,Catalog,0
9154657,Catalog,5
2097637,Catalog,1
3791483,Catalog,1
12750945,Catalog,1
11410751,Catalog,6
8128687,Catalog,3
15052081,Catalog,0
6062700,Catalog,3
13466993,Catalog,1
14289020,Catalog,2
16366623,Catalog,1
2205436,Catalog,0
6103785,Catalog,1
4995025,Catalog,11
8816323,Catalog,0
4567296,Catalog,5
4532535,Catalog,1
2528261,Catalog,2
16319698,Catalog,6
10664688,Catalog,2
9022035,Catalog,4
11386019,Catalog,2
12669813,Catalog,0
8240048,Catalog,2
16398663,Catalog,0
14659767,Catalog,0
452143,Catalog,0
5466073,Catalog,1
9827165,Catalog,6
8922339,Catalog,0
12592725,Catalog,0
9708197,Catalog,2
6830053,Catalog,0
571119,Catalog,0
15493269,Catalog,4
6188787,Catalog,8
7805666,Catalog,4
3285355,Catalog,2
16324082,Catalog,6
13680132,Catalog,1
14332956,Catalog,7
3718590,Catalog,1
3786801,Catalog,0
16692803,Catalog,2
13315631,Catalog,1
5319094,Catalog,4
12606468,Catalog,6
2949082,Catalog,0
13118298,Catalog,1
12864608,Catalog,1
15219292,Catalog,2
8825218,Catalog,7
15448,Catalog,4
13172056,Catalog,1
7691152,Catalog,0
3664079,Catalog,4
536856,Catalog,11
8380408,Catalog,3
13947334,Catalog,1
6494426,Catalog,3
4843625,Catalog,1
4561033,Catalog,0
10625739,Catalog,0
10794742,Catalog,1
15505720,Catalog,2
14032202,Catalog,0
7082074,Catalog,1
15435868,Catalog,1
8200370,Catalog,2
14314341,Catalog,0
4949769,Catalog,0
106099,Catalog,1
10537234,Catalog,0
5208625,Catalog,2
12207298,Catalog,7
1763100,Catalog,0
1275149,Catalog,0
7759507,Catalog,3
15403171,Catalog,0
10902232,Catalog,0
3253134,Catalog,1
14504256,Catalog,1
5304694,Catalog,0
10030585,Catalog,1
4817439,Catalog,3
10418928,Catalog,1
4995678,Catalog,0
15433812,Catalog,5
7276077,Catalog,3
12820817,Catalog,7
15135655,Catalog,2
13093352,Catalog,1
14691721,Catalog,3
5120630,Catalog,1
5670446,Catalog,0
5911383,Catalog,3
11998333,Catalog,0
7356693,Catalog,0
3266949,Catalog,2
7045831,Catalog,0
10267414,Catalog,0
5296724,Catalog,0
10590323,Catalog,1
6077070,Catalog,1
1831742,Catalog,4
12413261,Catalog,3
10206800,Catalog,1
13060425,Catalog,1
791233,Catalog,0
15303183,Catalog,1
14445851,Catalog,1
11838806,Catalog,0
6877653,Catalog,0
7484764,Catalog,1
11791222,Catalog,0
14912390,Catalog,6
6900049,Catalog,0
6491748,Catalog,3
474981,Catalog,1
14777434,Catalog,2
16239765,Catalog,0
16512878,Catalog,1
14257132,Catalog,1
5016797,Catalog,0
8837195,Catalog,1
13420376,Catalog,2
15151968,Catalog,2
6836230,Catalog,0
642217,Catalog,4
3935062,Catalog,9
861755,Catalog,9
1581906,Catalog,2
162854,Catalog,2
8032385,Catalog,0
10586595,Catalog,1
15404882,Catalog,1
4360935,Catalog,0
11751481,Catalog,5
13039405,Catalog,9
2469021,Catalog,2
9490201,Catalog,0
9907847,Catalog,3
14213063,Catalog,0
3589272,Catalog,3
12490874,Catalog,4
3372770,Catalog,6
10442268,Catalog,3
14114487,Catalog,0
3493206,Catalog,0
8558411,Catalog,3
6651652,Catalog,3
2889443,Catalog,4
4054636,Catalog,4
476408,Catalog,1
15239235,Catalog,2
5554394,Catalog,0
9651517,Catalog,0
13343432,Catalog,1
6876802,Catalog,10
325568,Catalog,3
2366626,Catalog,0
13090223,Catalog,2
15243587,Catalog,0
10614783,Catalog,1
10834039,Catalog,2
9644276,Catalog,0
14759557,Catalog,4
3446373,Catalog,0
9200223,Catalog,4
899058,Catalog,4
2740078,Catalog,0
14003195,Catalog,7
5813685,Catalog,0
13172968,Catalog,3
16259008,Catalog,0
16261205,Catalog,1
2655337,Catalog,5
6135859,Catalog,0
4944162,Catalog,0
16640493,Catalog,6
9524795,Catalog,3
4921749,Catalog,5
987918,Catalog,1
14736290,Catalog,3
5588437,Catalog,1
3921412,Catalog,2
16275163,Catalog,7
9536854,Catalog,1
13734017,Catalog,1
12621293,Catalog,5
13051018,Catalog,4
9129435,Catalog,6
6319430,Catalog,2
4855367,Catalog,0
13960580,Catalog,1
14600941,Catalog,0
3747594,Catalog,0
16342493,Catalog,2
209770,Catalog,6
12883647,Catalog,3
6700577,Catalog,2
15896623,Catalog,3
999966,Catalog,4
7121573,Catalog,1
1757263,Catalog,0
188863,Catalog,3
5795384,Catalog,1
7747152,Catalog,5
334314,Catalog,0
3714665,Catalog,4
14067313,Catalog,3
11994548,Catalog,0
15311651,Catalog,10
